ID,age,work_type,final_weight,education,total_education_yrs,marital_state,job,status,ethnicity,sex,capital_gain,capital_loss,hrs_per_week,nationality,target_income
19633,19,Private,63434,12th,8,Never-married,Farming-fishing,Own-child,White,F,0,0,30,US,0
19634,19,Private,263338,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,M,0,0,20,US,0
19635,81,State-gov,132204,1st-4th,2,Widowed,Other-service,Not-in-family,White,F,0,0,20,US,0
19636,63,Self-emp-not-inc,179444,7th-8th,4,Married-civ-spouse,Exec-managerial,Husband,White,M,0,0,15,US,0
19637,29,Private,34796,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,M,0,0,40,US,0
19638,46,Private,179048,HS-grad,9,Married-civ-spouse,Sales,Husband,White,M,0,0,35,?,0
19639,44,Private,42476,HS-grad,9,Never-married,Adm-clerical,Other-relative,White,F,0,0,30,US,0
19640,50,Local-gov,163921,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,M,0,0,40,US,0
19641,58,Private,83542,HS-grad,9,Never-married,Other-service,Not-in-family,White,M,0,0,40,US,0
19642,37,Private,148143,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,Black,F,0,0,40,US,0
19643,34,Private,56026,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,M,0,0,60,US,1
19644,39,Private,198654,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,M,0,2415,67,India,1
19645,47,Private,177087,Some-college,10,Separated,Adm-clerical,Unmarried,White,F,0,0,50,US,1
19646,53,Private,113176,HS-grad,9,Divorced,Sales,Not-in-family,White,F,2597,0,40,US,0
19647,22,Self-emp-inc,269583,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,M,2580,0,40,US,0
19648,18,Private,362302,12th,8,Never-married,Other-service,Own-child,White,M,0,0,15,US,0
19649,33,Private,238912,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,M,0,0,60,US,1
19650,39,Private,108540,HS-grad,9,Married-civ-spouse,Sales,Husband,White,M,0,0,40,US,0
19651,33,?,369386,Some-college,10,Married-civ-spouse,?,Wife,White,F,5178,0,40,US,1
19652,60,?,204486,Bachelors,13,Married-civ-spouse,?,Husband,White,M,0,0,8,US,1
19653,37,Private,256723,Some-college,10,Divorced,Adm-clerical,Unmarried,Black,F,0,0,35,US,0
19654,50,Private,400004,Some-college,10,Married-civ-spouse,Sales,Husband,White,M,0,0,60,US,0
19655,39,Private,200153,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,M,0,0,40,US,0
19656,46,Private,163229,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,M,0,0,40,US,0
19657,53,Private,123429,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,M,0,0,60,US,1
19658,43,Self-emp-inc,64048,9th,5,Never-married,Sales,Own-child,White,F,0,0,44,Portugal,0
19659,23,Private,24395,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,F,0,0,30,US,0
19660,29,Federal-gov,339002,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,M,0,0,40,US,1
19661,70,Self-emp-inc,243436,9th,5,Divorced,Sales,Not-in-family,White,M,0,0,45,US,0
19662,24,Private,143766,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,M,0,0,55,US,0
19663,34,Private,340940,Bachelors,13,Married-civ-spouse,Sales,Husband,White,M,7298,0,60,US,1
19664,41,Private,29591,HS-grad,9,Divorced,Sales,Not-in-family,White,M,0,0,30,US,0
19665,80,Private,252466,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,M,0,0,24,US,0
19666,49,Federal-gov,115784,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,M,0,0,40,US,0
19667,71,Private,187493,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,M,0,0,40,US,1
19668,29,Private,112754,Some-college,10,Never-married,Craft-repair,Own-child,White,M,0,0,40,US,0
19669,29,Private,133696,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,M,8614,0,45,US,1
19670,20,Private,200153,HS-grad,9,Never-married,Other-service,Own-child,White,F,0,0,38,US,0
19671,44,?,109912,Bachelors,13,Married-civ-spouse,?,Wife,White,F,0,0,16,US,1
19672,41,Private,220531,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,M,0,0,60,US,1
19673,37,Private,29145,Assoc-voc,11,Never-married,Other-service,Not-in-family,White,M,0,0,40,US,0
19674,31,?,317761,Bachelors,13,Never-married,?,Not-in-family,White,M,0,0,40,US,0
19675,32,Private,123964,Some-college,10,Married-civ-spouse,Sales,Husband,White,M,4386,0,50,US,0
19676,34,Private,161018,Some-college,10,Married-civ-spouse,Sales,Husband,White,M,0,0,55,US,1
19677,26,Private,101150,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,F,0,0,41,US,0
19678,20,Private,115824,11th,7,Married-civ-spouse,Handlers-cleaners,Husband,White,M,0,1573,40,US,0
19679,28,Private,124685,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,M,0,0,55,US,0
19680,50,Private,125417,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Wife,Black,F,0,0,40,US,1
19681,18,?,331511,Some-college,10,Never-married,?,Own-child,White,M,0,0,30,US,0
19682,42,Private,219288,7th-8th,4,Widowed,Craft-repair,Unmarried,White,M,0,0,40,US,0
19683,66,?,306178,10th,6,Divorced,?,Not-in-family,White,M,2050,0,40,US,0
19684,47,Federal-gov,126204,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,F,0,0,40,US,0
19685,18,Local-gov,155905,Masters,14,Never-married,Prof-specialty,Own-child,White,F,0,0,60,US,0
19686,29,Local-gov,277323,HS-grad,9,Never-married,Protective-serv,Unmarried,White,M,0,0,45,US,0
19687,51,Federal-gov,163671,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,M,0,1902,40,US,0
19688,18,Private,116528,Some-college,10,Never-married,Craft-repair,Not-in-family,White,M,0,0,30,US,0
19689,69,Self-emp-not-inc,37745,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,M,0,0,8,US,0
19690,37,Private,120045,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,F,0,0,56,US,0
19691,33,Private,190772,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,F,0,1617,40,US,0
19692,58,Local-gov,98361,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,M,0,0,50,US,0
19693,63,Self-emp-not-inc,125178,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,M,0,0,40,US,1
19694,23,Private,32950,Some-college,10,Never-married,Sales,Not-in-family,White,M,0,0,40,US,0
19695,38,Private,198170,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,M,0,0,40,US,0
19696,56,Private,178202,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,M,0,0,40,US,0
19697,25,Private,131178,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Black,M,0,0,23,US,0
19698,41,Private,180572,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,F,0,0,50,US,1
19699,24,Private,300584,HS-grad,9,Never-married,Handlers-cleaners,Unmarried,White,M,0,0,40,US,0
19700,38,Private,185556,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,M,0,0,40,Italy,0
19701,35,Private,129305,HS-grad,9,Never-married,Other-service,Not-in-family,White,M,0,0,30,US,0
19702,22,Private,141003,Assoc-voc,11,Never-married,Other-service,Own-child,White,M,0,0,30,US,0
19703,39,Self-emp-inc,163057,Some-college,10,Divorced,Craft-repair,Not-in-family,White,M,0,0,99,US,0
19704,31,Private,319146,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,M,4386,0,40,Mexico,1
19705,20,Private,119215,Some-college,10,Never-married,Transport-moving,Own-child,White,M,0,0,40,US,0
19706,41,?,128700,HS-grad,9,Never-married,?,Own-child,White,F,0,0,40,US,0
19707,18,?,312634,11th,7,Never-married,?,Own-child,White,M,0,0,25,US,0
19708,42,Self-emp-not-inc,201520,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,M,0,0,45,US,0
19709,57,Private,225927,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,M,0,0,40,US,0
19710,44,Private,127592,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,M,0,0,40,US,0
19711,37,State-gov,28887,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,M,0,0,40,US,1
19712,25,Private,197871,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,M,0,0,50,US,0
19713,24,Private,149396,Some-college,10,Never-married,Other-service,Other-relative,Black,F,0,0,30,Haiti,0
19714,50,Private,238959,Bachelors,13,Married-civ-spouse,Sales,Husband,White,M,99999,0,60,?,1
19715,31,Private,98639,Bachelors,13,Never-married,Tech-support,Not-in-family,White,M,0,0,40,US,0
19716,43,Private,245487,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Other,M,0,0,40,Mexico,0
19717,47,Local-gov,285060,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,M,0,1977,41,US,1
19718,22,Private,190903,11th,7,Married-civ-spouse,Adm-clerical,Wife,White,F,0,0,20,US,0
19719,33,Self-emp-not-inc,188957,Bachelors,13,Never-married,Sales,Not-in-family,White,F,0,0,40,US,0
19720,19,Private,201743,Some-college,10,Never-married,Other-service,Own-child,White,F,0,0,20,US,0
19721,58,Private,127264,10th,6,Married-civ-spouse,Craft-repair,Husband,White,M,0,0,50,US,0
19722,37,Private,202683,Some-college,10,Married-civ-spouse,Sales,Husband,White,M,0,0,48,US,1
19723,57,Private,109015,Some-college,10,Divorced,Sales,Not-in-family,White,F,0,0,48,US,0
19724,49,Private,268022,Bachelors,13,Married-civ-spouse,Sales,Husband,White,M,0,0,50,US,1
19725,25,Private,186294,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,F,0,0,50,US,0
19726,46,Local-gov,367251,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Black,M,0,0,40,US,1
19727,24,Private,59146,HS-grad,9,Separated,Sales,Unmarried,White,F,0,0,48,US,0
19728,51,Private,159604,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,White,F,0,0,40,US,1
19729,31,Private,191276,Assoc-voc,11,Divorced,Handlers-cleaners,Unmarried,White,F,0,0,40,US,0
19730,48,Private,54759,HS-grad,9,Divorced,Prof-specialty,Unmarried,White,F,0,0,38,US,0
19731,20,Private,34568,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,M,3781,0,35,US,0
19732,60,Private,252413,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Other,M,0,0,32,US,1
19733,41,Federal-gov,36651,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,M,0,1848,40,US,1
19734,20,Never-worked,462294,Some-college,10,Never-married,?,Own-child,Black,M,0,0,40,US,0
19735,21,Private,315303,Some-college,10,Never-married,Other-service,Own-child,Black,M,0,0,20,US,0
19736,37,Private,130277,5th-6th,3,Separated,Other-service,Unmarried,White,F,0,0,40,US,0
19737,26,Private,239303,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,M,0,0,50,?,0
19738,28,Private,102533,Some-college,10,Separated,Handlers-cleaners,Not-in-family,Black,M,0,0,40,US,0
19739,39,Federal-gov,255407,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,M,0,0,40,US,0
19740,29,Self-emp-not-inc,132686,Prof-school,15,Never-married,Prof-specialty,Own-child,White,M,0,0,50,Italy,1
19741,56,Private,157639,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,M,0,0,50,US,0
19742,52,Private,204584,Bachelors,13,Married-spouse-absent,Exec-managerial,Not-in-family,White,F,0,0,42,US,0
19743,26,Private,33610,HS-grad,9,Divorced,Other-service,Other-relative,White,M,0,0,40,US,0
19744,30,Local-gov,27051,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,M,0,0,40,US,0
19745,36,State-gov,89508,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,M,0,0,40,US,0
19746,45,Self-emp-inc,204196,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,M,0,0,50,US,1
19747,36,Private,124818,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,M,0,0,40,US,0
19748,54,State-gov,188809,Doctorate,16,Never-married,Exec-managerial,Not-in-family,White,F,0,0,50,US,1
19749,54,Self-emp-inc,99185,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,M,0,0,50,?,1
19750,21,Private,140764,HS-grad,9,Never-married,Adm-clerical,Other-relative,White,F,0,0,45,US,0
19751,45,State-gov,144351,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,M,0,0,40,US,1
19752,40,Private,88368,Some-college,10,Divorced,Adm-clerical,Unmarried,White,F,914,0,40,US,0
19753,41,Local-gov,297248,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,M,0,2415,45,US,1
19754,55,Private,98361,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,M,15024,0,50,?,1
19755,19,?,20469,HS-grad,9,Never-married,?,Other-relative,Asian-Pac-Islander,F,0,0,12,South,0
19756,19,Private,277695,9th,5,Never-married,Farming-fishing,Other-relative,White,M,0,0,16,Mexico,0
19757,55,Private,147989,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,M,5013,0,52,US,0
19758,68,Private,194746,Doctorate,16,Divorced,Prof-specialty,Not-in-family,White,F,0,0,40,Cuba,0
19759,40,Private,102606,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,M,0,0,40,US,1
19760,46,Private,163021,HS-grad,9,Never-married,Adm-clerical,Own-child,White,F,0,0,40,US,0
19761,24,State-gov,506329,Some-college,10,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,M,0,0,40,?,0
19762,40,Private,367533,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,M,2580,0,40,US,0
19763,68,Local-gov,233954,Masters,14,Widowed,Prof-specialty,Unmarried,Black,F,0,0,40,US,1
19764,29,Private,301031,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,M,0,0,40,US,0
19765,30,Private,163003,Bachelors,13,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,F,0,0,52,Taiwan,0
19766,36,Self-emp-inc,184456,Bachelors,13,Never-married,Tech-support,Not-in-family,White,M,27828,0,55,US,1
19767,42,Self-emp-not-inc,93853,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,M,0,0,45,US,0
19768,26,Private,341353,Bachelors,13,Never-married,Other-service,Other-relative,White,M,0,0,15,US,0
19769,48,?,174533,11th,7,Separated,?,Unmarried,White,M,0,0,40,US,0
19770,17,Private,147339,10th,6,Never-married,Prof-specialty,Own-child,Other,F,0,0,15,US,0
19771,51,Private,82578,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,M,0,0,38,Canada,1
19772,50,Private,189811,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,M,0,0,40,US,1
19773,18,Private,154089,11th,7,Never-married,Handlers-cleaners,Own-child,White,M,0,0,20,US,0
19774,43,Self-emp-not-inc,180985,Bachelors,13,Separated,Craft-repair,Unmarried,White,M,0,0,35,US,0
19775,34,Self-emp-inc,154120,Masters,14,Married-civ-spouse,Sales,Husband,White,M,0,0,60,US,1
19776,36,Private,410034,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,M,0,0,45,US,0
19777,59,Private,174040,Some-college,10,Divorced,Prof-specialty,Unmarried,White,M,0,0,40,US,0
19778,29,Private,405177,10th,6,Separated,Sales,Unmarried,White,F,0,0,40,US,0
19779,48,Private,345831,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,M,0,0,40,US,0
19780,20,Private,203240,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,F,0,0,30,US,0
19781,28,Private,292536,Some-college,10,Never-married,Transport-moving,Not-in-family,White,M,0,0,50,US,0
19782,42,Private,175935,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,M,0,1980,46,US,0
19783,53,Local-gov,236873,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Black,M,0,0,40,US,1
19784,23,Private,198992,HS-grad,9,Never-married,Adm-clerical,Own-child,White,F,0,0,35,US,0
19785,53,Private,99185,HS-grad,9,Widowed,Craft-repair,Unmarried,White,M,0,0,40,US,1
19786,40,Private,79586,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,M,99999,0,40,?,1
19787,28,Private,216814,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,M,0,0,40,US,0
19788,33,Private,159929,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,M,0,0,40,US,0
19789,43,Private,178866,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,F,0,0,25,US,1
19790,52,Private,213209,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,M,0,0,40,US,1
19791,26,Private,245628,Some-college,10,Never-married,Adm-clerical,Other-relative,White,M,0,0,40,Mexico,0
19792,41,Private,320744,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,M,0,0,40,US,1
19793,35,Private,29874,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,M,0,0,40,US,0
19794,56,Private,220187,Some-college,10,Married-civ-spouse,Sales,Husband,White,M,0,0,45,US,1
19795,44,Self-emp-inc,320984,Some-college,10,Married-civ-spouse,Sales,Husband,White,M,5178,0,60,US,1
19796,71,Private,182395,Bachelors,13,Never-married,Craft-repair,Not-in-family,White,M,11678,0,45,US,1
19797,53,Private,277471,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,M,0,0,40,US,1
19798,47,Private,194698,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,M,0,0,50,US,0
19799,38,Private,186959,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,M,0,0,50,US,0
19800,25,Private,66935,Bachelors,13,Never-married,Other-service,Other-relative,White,M,0,0,40,US,0
19801,51,Private,158508,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,F,0,0,36,US,0
19802,27,Private,472070,Assoc-voc,11,Never-married,Machine-op-inspct,Not-in-family,White,M,0,0,40,US,0
19803,42,Private,182342,Some-college,10,Widowed,Exec-managerial,Not-in-family,White,F,0,0,55,US,0
19804,40,Private,53727,Masters,14,Never-married,Sales,Not-in-family,White,M,0,0,50,US,1
19805,38,State-gov,352628,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,F,0,0,40,US,0
19806,28,Local-gov,86615,HS-grad,9,Never-married,Other-service,Own-child,Black,M,0,0,30,US,0
19807,26,Private,322547,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,F,0,0,45,US,0
19808,52,Federal-gov,424012,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,F,0,0,40,US,0
19809,36,?,168223,Bachelors,13,Never-married,?,Own-child,White,F,0,0,40,US,0
19810,44,Self-emp-inc,178510,Some-college,10,Never-married,Sales,Not-in-family,White,M,0,2258,60,US,0
19811,34,Private,31740,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,M,0,0,40,US,0
19812,17,Private,121425,11th,7,Never-married,Adm-clerical,Own-child,White,F,0,0,16,US,0
19813,41,Private,134130,Bachelors,13,Married-civ-spouse,Sales,Husband,White,M,0,0,50,US,1
19814,58,Self-emp-inc,329793,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,M,0,0,45,US,1
19815,34,Private,107624,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,M,0,0,50,US,0
19816,27,Private,704108,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,M,0,0,50,US,0
19817,39,Local-gov,153976,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,M,0,0,40,US,1
19818,46,Private,185041,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,M,0,0,50,US,0
19819,44,Private,442035,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,F,0,0,40,US,0
19820,45,Self-emp-inc,178344,Assoc-voc,11,Divorced,Sales,Unmarried,White,F,0,0,30,US,0
19821,24,Private,187937,Bachelors,13,Never-married,Prof-specialty,Unmarried,White,F,0,0,40,US,0
19822,20,Private,194630,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,M,3781,0,50,US,0
19823,29,Self-emp-inc,104737,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,M,0,0,60,US,0
19824,37,Private,405284,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,F,0,1340,42,US,0
19825,27,Federal-gov,38645,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,F,0,0,40,US,0
19826,30,Private,271933,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,F,0,0,40,US,0
19827,37,Private,210945,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,M,0,0,24,US,0
19828,59,Self-emp-not-inc,83542,Assoc-acdm,12,Divorced,Tech-support,Not-in-family,White,M,0,0,40,US,0
19829,59,?,424468,Bachelors,13,Married-civ-spouse,?,Husband,White,M,0,0,40,US,1
19830,33,Private,133278,HS-grad,9,Never-married,Adm-clerical,Own-child,Black,F,0,0,40,US,0
19831,33,Private,183557,Assoc-acdm,12,Never-married,Prof-specialty,Not-in-family,White,F,0,0,40,US,0
19832,27,State-gov,271328,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,M,0,0,60,US,0
19833,18,Private,266489,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,M,0,0,50,US,0
19834,39,Self-emp-not-inc,230329,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,M,0,1564,12,US,1
19835,23,Private,27776,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,M,0,0,40,US,0
19836,19,Private,174732,Some-college,10,Never-married,Other-service,Own-child,Black,M,0,0,25,US,0
19837,48,Private,40666,11th,7,Married-civ-spouse,Handlers-cleaners,Husband,White,M,0,0,60,US,0
19838,43,?,396116,HS-grad,9,Married-civ-spouse,?,Husband,White,M,0,0,40,US,0
19839,27,Private,197905,Some-college,10,Married-civ-spouse,Other-service,Husband,White,M,0,0,40,US,0
19840,19,Private,186159,Some-college,10,Never-married,Sales,Not-in-family,White,F,0,0,40,US,0
